character,sentence,line,document,shengmu,yunmu,shengdiao,bihua,cixing,sentiment,sentiment_score,td_idf,degree,pos
盈,洼则盈,"曲则全，枉则直；洼则盈，敝则新；少则得，多则惑。是以圣人抱一为天下式：不自见，故明；不自是，故彰；不自伐，故有功；不自矜，故长。夫唯不争，故天下莫能与之争。古之所谓“曲则全”者，岂虚言哉！诚全而归之。
",./道德经.txt,,ing,2,9,n,negative,0.9768546353859039,1,0,10
盈,谷得一以盈,"昔之得一者：天得一以清；地得一以宁；神得一以灵；谷得一以盈；万物得一以生；侯得一以为天下正。其致之，天无以清，将恐裂；地无以宁，将恐废；神无以灵，将恐歇；谷无以盈，将恐竭；万物无以生，将恐灭；侯王无以贵高，将恐蹶。故贵以贱为本，高以下为基。是以侯王自谓“孤”、“寡”、“不谷”。此非以贱为本耶？非乎？故致数誉无誉。是故不欲禄禄如玉，珞珞如石。
",./道德经.txt,,ing,2,9,n,negative,0.9999999999995111,1,0,28
盈,谷无以盈,"昔之得一者：天得一以清；地得一以宁；神得一以灵；谷得一以盈；万物得一以生；侯得一以为天下正。其致之，天无以清，将恐裂；地无以宁，将恐废；神无以灵，将恐歇；谷无以盈，将恐竭；万物无以生，将恐灭；侯王无以贵高，将恐蹶。故贵以贱为本，高以下为基。是以侯王自谓“孤”、“寡”、“不谷”。此非以贱为本耶？非乎？故致数誉无誉。是故不欲禄禄如玉，珞珞如石。
",./道德经.txt,,ing,2,9,n,negative,0.9999999999995111,1,0,80
音,音声相和,"天下皆知美之为美，斯恶已；皆知善之为善，斯不善矣。有无相生，难易相成，长短相形，高下相盈，音声相和，前后相随。是以圣人处无为之事，行不言之教。万物作，焉而弗辞，生而弗有，为而弗恃，功成而弗居。夫唯弗居，是以不去。
",./道德经.txt,,in,1,9,n,negative,0.999999999997583,1,0,45
音,五音令人耳聋,"五色令人目盲；五音令人耳聋；五味令人口爽；驰骋畋猎令人心发狂；难得之货令人行妨。是以圣人为腹不为目，故去彼取此。
",./道德经.txt,,in,1,9,n,negative,0.999998734133338,1,0,8
声,音声相和,"天下皆知美之为美，斯恶已；皆知善之为善，斯不善矣。有无相生，难易相成，长短相形，高下相盈，音声相和，前后相随。是以圣人处无为之事，行不言之教。万物作，焉而弗辞，生而弗有，为而弗恃，功成而弗居。夫唯弗居，是以不去。
",./道德经.txt,sh,eng,1,7,n,negative,0.999999999997583,1,0,46
和,音声相和,"天下皆知美之为美，斯恶已；皆知善之为善，斯不善矣。有无相生，难易相成，长短相形，高下相盈，音声相和，前后相随。是以圣人处无为之事，行不言之教。万物作，焉而弗辞，生而弗有，为而弗恃，功成而弗居。夫唯弗居，是以不去。
",./道德经.txt,h,e,2,8,c,negative,0.999999999997583,1,0,48
和,和其光,"道冲，而用之或不盈。渊兮，似万物之宗：挫其锐，解其纷；和其光，同其尘。湛兮，似或存。吾不知谁之子，象帝之先。
",./道德经.txt,h,e,2,8,c,negative,0.9757122902375501,1,0,27
和,六亲不和,"大道废，有仁义；智慧出，有大伪；六亲不和，有孝慈；国家昏乱，有忠臣。
",./道德经.txt,h,e,2,8,c,negative,0.9999958521575618,1,0,19
前,前后相随,"天下皆知美之为美，斯恶已；皆知善之为善，斯不善矣。有无相生，难易相成，长短相形，高下相盈，音声相和，前后相随。是以圣人处无为之事，行不言之教。万物作，焉而弗辞，生而弗有，为而弗恃，功成而弗居。夫唯弗居，是以不去。
",./道德经.txt,q,ian,2,9,f,negative,0.999999999997583,1,0,50
前,前识者,"上德不德，是以有德；下德不失德，是以无德。上德无为而无以为，下德无为而有以为。上仁为之而无以为；上义为之而有以为。上礼为之而莫之应，则攘臂而扔之。故失道而后德，失德而后仁，失仁而后义，失义而后礼。夫礼者，忠信之薄而乱之首。前识者，道之华而愚之始。是以大丈夫居其厚不居其薄；居其实不居其华。故去彼取此。
",./道德经.txt,q,ian,2,9,f,negative,1.0,1,0,111
后,前后相随,"天下皆知美之为美，斯恶已；皆知善之为善，斯不善矣。有无相生，难易相成，长短相形，高下相盈，音声相和，前后相随。是以圣人处无为之事，行不言之教。万物作，焉而弗辞，生而弗有，为而弗恃，功成而弗居。夫唯弗居，是以不去。
",./道德经.txt,h,ou,4,6,f,negative,0.999999999997583,1,0,51
后,是以圣人后其身而身先,"天长地久。天地所以能长且久者，以其不自生，故能长生。是以圣人后其身而身先，外其身而身存。非以其无私邪？故能成其私。
",./道德经.txt,h,ou,4,6,f,positive,0.6303903261458428,1,0,30
后,随之不见其后,"视之不见曰夷；听之不闻曰希；搏之不得曰微。此三者，不可致诘，故混而为一。其上不皎，其下不昧，绳绳不可名，复归于无物。是谓无状之状，无物之象，是谓惚恍。迎之不见其首，随之不见其后。执古之道，以御今之有，能知古始。是谓道纪。
",./道德经.txt,h,ou,4,6,f,negative,0.9999999824211933,1,0,87
后,大军之后,"以道佐人主者，不以兵强天下。其事好还：师之所居，荆棘生焉；大军之后，必有凶年。善有果而已，不敢以取强。果而勿矜，果而勿伐，果而勿骄，果而不得已，果而勿强。物壮则老，是谓不道，不道早已。
",./道德经.txt,h,ou,4,6,f,negative,0.9999851316516003,1,0,32
后,故失道而后德,"上德不德，是以有德；下德不失德，是以无德。上德无为而无以为，下德无为而有以为。上仁为之而无以为；上义为之而有以为。上礼为之而莫之应，则攘臂而扔之。故失道而后德，失德而后仁，失仁而后义，失义而后礼。夫礼者，忠信之薄而乱之首。前识者，道之华而愚之始。是以大丈夫居其厚不居其薄；居其实不居其华。故去彼取此。
",./道德经.txt,h,ou,4,6,f,negative,1.0,1,0,77
后,失德而后仁,"上德不德，是以有德；下德不失德，是以无德。上德无为而无以为，下德无为而有以为。上仁为之而无以为；上义为之而有以为。上礼为之而莫之应，则攘臂而扔之。故失道而后德，失德而后仁，失仁而后义，失义而后礼。夫礼者，忠信之薄而乱之首。前识者，道之华而愚之始。是以大丈夫居其厚不居其薄；居其实不居其华。故去彼取此。
",./道德经.txt,h,ou,4,6,f,negative,1.0,1,0,83
后,失仁而后义,"上德不德，是以有德；下德不失德，是以无德。上德无为而无以为，下德无为而有以为。上仁为之而无以为；上义为之而有以为。上礼为之而莫之应，则攘臂而扔之。故失道而后德，失德而后仁，失仁而后义，失义而后礼。夫礼者，忠信之薄而乱之首。前识者，道之华而愚之始。是以大丈夫居其厚不居其薄；居其实不居其华。故去彼取此。
",./道德经.txt,h,ou,4,6,f,negative,1.0,1,0,89
后,失义而后礼,"上德不德，是以有德；下德不失德，是以无德。上德无为而无以为，下德无为而有以为。上仁为之而无以为；上义为之而有以为。上礼为之而莫之应，则攘臂而扔之。故失道而后德，失德而后仁，失仁而后义，失义而后礼。夫礼者，忠信之薄而乱之首。前识者，道之华而愚之始。是以大丈夫居其厚不居其薄；居其实不居其华。故去彼取此。
",./道德经.txt,h,ou,4,6,f,negative,1.0,1,0,95
随,前后相随,"天下皆知美之为美，斯恶已；皆知善之为善，斯不善矣。有无相生，难易相成，长短相形，高下相盈，音声相和，前后相随。是以圣人处无为之事，行不言之教。万物作，焉而弗辞，生而弗有，为而弗恃，功成而弗居。夫唯弗居，是以不去。
",./道德经.txt,s,uei,2,11,v,negative,0.999999999997583,1,0,53
随,随之不见其后,"视之不见曰夷；听之不闻曰希；搏之不得曰微。此三者，不可致诘，故混而为一。其上不皎，其下不昧，绳绳不可名，复归于无物。是谓无状之状，无物之象，是谓惚恍。迎之不见其首，随之不见其后。执古之道，以御今之有，能知古始。是谓道纪。
",./道德经.txt,s,uei,2,11,v,negative,0.9999999824211933,1,0,82
随,故物或行或随,"将欲取天下而为之，吾见其不得已。天下神器，不可为也。为者败之，执者失之。故物或行或随，或嘘或吹，或强或羸，或挫或隳。是以圣人去甚去奢去泰。
",./道德经.txt,s,uei,2,11,v,negative,0.9880705639674401,1,0,41
是,是以圣人处无为之事,"天下皆知美之为美，斯恶已；皆知善之为善，斯不善矣。有无相生，难易相成，长短相形，高下相盈，音声相和，前后相随。是以圣人处无为之事，行不言之教。万物作，焉而弗辞，生而弗有，为而弗恃，功成而弗居。夫唯弗居，是以不去。
",./道德经.txt,sh,i,4,9,v,negative,0.999999999997583,1,0,55
是,是以不去,"天下皆知美之为美，斯恶已；皆知善之为善，斯不善矣。有无相生，难易相成，长短相形，高下相盈，音声相和，前后相随。是以圣人处无为之事，行不言之教。万物作，焉而弗辞，生而弗有，为而弗恃，功成而弗居。夫唯弗居，是以不去。
",./道德经.txt,sh,i,4,9,v,negative,0.999999999997583,1,0,101
是,是以圣人之治,"不尚贤使民不争；不贵难得之货使民不为盗；不见可欲使民心不乱。是以圣人之治：虚其心，实其腹；弱其志，强其骨。常使民无知无欲。使夫知者不敢为也。为无为，则无不治。
",./道德经.txt,sh,i,4,9,v,negative,0.9999999999873954,1,0,30
是,谷神不死是谓玄牝,"谷神不死是谓玄牝。玄牝之门，是谓天地根。绵绵若存，用之不勤。
",./道德经.txt,sh,i,4,9,v,negative,0.9999513576764955,1,0,4
是,是谓天地根,"谷神不死是谓玄牝。玄牝之门，是谓天地根。绵绵若存，用之不勤。
",./道德经.txt,sh,i,4,9,v,negative,0.9999513576764955,1,0,14
是,是以圣人后其身而身先,"天长地久。天地所以能长且久者，以其不自生，故能长生。是以圣人后其身而身先，外其身而身存。非以其无私邪？故能成其私。
",./道德经.txt,sh,i,4,9,v,positive,0.6303903261458428,1,0,26
是,是为玄德,"载营魄抱一，能无离乎？专气致柔，能婴儿乎？涤除玄览，能无疵乎？爱民治国，能无智乎？天门开阖，能为雌乎？明白四达，能无为乎？生之畜之，生而不有，为而不恃，长而不宰。是为玄德。
",./道德经.txt,sh,i,4,9,v,negative,0.9999999957188004,1,0,81
是,是以圣人为腹不为目,"五色令人目盲；五音令人耳聋；五味令人口爽；驰骋畋猎令人心发狂；难得之货令人行妨。是以圣人为腹不为目，故去彼取此。
",./道德经.txt,sh,i,4,9,v,negative,0.999998734133338,1,0,40
是,是谓宠辱若惊,"宠辱若惊，贵大患若身。何谓宠辱若惊？宠为上辱为下，得之若惊，失之若惊，是谓宠辱若惊。何谓贵大患若身？吾所以有大患者，为吾有身，及吾无身，吾有何患？故贵以身为天下，若可寄天下；爱以身为天下，若可托天下。
",./道德经.txt,sh,i,4,9,v,negative,0.9999981316088794,1,0,35
是,是谓无状之状,"视之不见曰夷；听之不闻曰希；搏之不得曰微。此三者，不可致诘，故混而为一。其上不皎，其下不昧，绳绳不可名，复归于无物。是谓无状之状，无物之象，是谓惚恍。迎之不见其首，随之不见其后。执古之道，以御今之有，能知古始。是谓道纪。
",./道德经.txt,sh,i,4,9,v,negative,0.9999999824211933,1,0,58
是,是谓惚恍,"视之不见曰夷；听之不闻曰希；搏之不得曰微。此三者，不可致诘，故混而为一。其上不皎，其下不昧，绳绳不可名，复归于无物。是谓无状之状，无物之象，是谓惚恍。迎之不见其首，随之不见其后。执古之道，以御今之有，能知古始。是谓道纪。
",./道德经.txt,sh,i,4,9,v,negative,0.9999999824211933,1,0,70
是,是谓道纪,"视之不见曰夷；听之不闻曰希；搏之不得曰微。此三者，不可致诘，故混而为一。其上不皎，其下不昧，绳绳不可名，复归于无物。是谓无状之状，无物之象，是谓惚恍。迎之不见其首，随之不见其后。执古之道，以御今之有，能知古始。是谓道纪。
",./道德经.txt,sh,i,4,9,v,negative,0.9999999824211933,1,0,105
是,惟道是从,"孔德之容，惟道是从。道之为物，惟恍惟惚。惚兮恍兮，其中有象；恍兮惚兮，其中有物。窈兮冥兮，其中有精，其精甚真，其中有信。自今及古，其名不去，以阅众甫。吾何以知众甫之状哉？
",./道德经.txt,sh,i,4,9,v,negative,0.9993104581727332,1,0,7
是,是以圣人抱一为天下式,"曲则全，枉则直；洼则盈，敝则新；少则得，多则惑。是以圣人抱一为天下式：不自见，故明；不自是，故彰；不自伐，故有功；不自矜，故长。夫唯不争，故天下莫能与之争。古之所谓“曲则全”者，岂虚言哉！诚全而归之。
",./道德经.txt,sh,i,4,9,v,negative,0.9768546353859039,1,0,24
是,不自是,"曲则全，枉则直；洼则盈，敝则新；少则得，多则惑。是以圣人抱一为天下式：不自见，故明；不自是，故彰；不自伐，故有功；不自矜，故长。夫唯不争，故天下莫能与之争。古之所谓“曲则全”者，岂虚言哉！诚全而归之。
",./道德经.txt,sh,i,4,9,v,negative,0.9768546353859039,1,0,44
是,自是者不彰,"企者不立；跨者不行；自见者不明；自是者不彰；自伐者无功；自矜者不长。其在道也，曰馀食赘形，物或恶之，故有道者不处。
",./道德经.txt,sh,i,4,9,v,negative,0.9999975541055562,1,0,17
是,是以圣人终日行不离辎重,"重为轻根，静为躁君。是以圣人终日行不离辎重。虽有荣观，燕处超然。奈何万乘之主，而以身轻天下？轻则失本，躁则失君。
",./道德经.txt,sh,i,4,9,v,negative,0.9884208708527824,1,0,10
是,是以圣人常善救人,"善行，无辙迹；善言，无瑕谪；善数，不用筹策；善闭，无关楗而不可开；善结，无绳约而不可解。是以圣人常善救人，故无弃人；常善救物，故无弃物。是谓袭明。故善人者不善人之师；不善人者善人之资。不贵其师，不爱其资，虽智大迷。是谓要妙。
",./道德经.txt,sh,i,4,9,v,negative,0.9999999999777276,1,0,44
是,是谓袭明,"善行，无辙迹；善言，无瑕谪；善数，不用筹策；善闭，无关楗而不可开；善结，无绳约而不可解。是以圣人常善救人，故无弃人；常善救物，故无弃物。是谓袭明。故善人者不善人之师；不善人者善人之资。不贵其师，不爱其资，虽智大迷。是谓要妙。
",./道德经.txt,sh,i,4,9,v,negative,0.9999999999777276,1,0,68
是,是谓要妙,"善行，无辙迹；善言，无瑕谪；善数，不用筹策；善闭，无关楗而不可开；善结，无绳约而不可解。是以圣人常善救人，故无弃人；常善救物，故无弃物。是谓袭明。故善人者不善人之师；不善人者善人之资。不贵其师，不爱其资，虽智大迷。是谓要妙。
",./道德经.txt,sh,i,4,9,v,negative,0.9999999999777276,1,0,107
是,是以圣人去甚去奢去泰,"将欲取天下而为之，吾见其不得已。天下神器，不可为也。为者败之，执者失之。故物或行或随，或嘘或吹，或强或羸，或挫或隳。是以圣人去甚去奢去泰。
",./道德经.txt,sh,i,4,9,v,negative,0.9880705639674401,1,0,58
是,是谓不道,"以道佐人主者，不以兵强天下。其事好还：师之所居，荆棘生焉；大军之后，必有凶年。善有果而已，不敢以取强。果而勿矜，果而勿伐，果而勿骄，果而不得已，果而勿强。物壮则老，是谓不道，不道早已。
",./道德经.txt,sh,i,4,9,v,negative,0.9999851316516003,1,0,82
是,是乐杀人,"夫唯兵者，不祥之器，物或恶之，故有道者不处。君子居则贵左，用兵则贵右。兵者不祥之器，非君子之器，不得已而用之，恬淡为上。胜而不美，而美之者，是乐杀人。夫乐杀人者则不可得志于天下矣。吉事尚左，凶事尚右。偏将军居左，上将军居右，言以丧礼处之。杀人之众，以悲哀莅之，战胜以丧礼处之。
",./道德经.txt,sh,i,4,9,v,negative,0.9999996257300934,1,0,70
是,是谓微明,"将欲歙之，必固张之；将欲弱之，必固强之；将欲废之，必固兴之；将欲取之，必固与之。是谓微明。柔弱胜刚强。鱼不可脱于渊，国之利器不可以示人。
",./道德经.txt,sh,i,4,9,v,negative,0.9999732181060687,1,0,40
是,是以有德,"上德不德，是以有德；下德不失德，是以无德。上德无为而无以为，下德无为而有以为。上仁为之而无以为；上义为之而有以为。上礼为之而莫之应，则攘臂而扔之。故失道而后德，失德而后仁，失仁而后义，失义而后礼。夫礼者，忠信之薄而乱之首。前识者，道之华而愚之始。是以大丈夫居其厚不居其薄；居其实不居其华。故去彼取此。
",./道德经.txt,sh,i,4,9,v,negative,1.0,1,0,5
是,是以无德,"上德不德，是以有德；下德不失德，是以无德。上德无为而无以为，下德无为而有以为。上仁为之而无以为；上义为之而有以为。上礼为之而莫之应，则攘臂而扔之。故失道而后德，失德而后仁，失仁而后义，失义而后礼。夫礼者，忠信之薄而乱之首。前识者，道之华而愚之始。是以大丈夫居其厚不居其薄；居其实不居其华。故去彼取此。
",./道德经.txt,sh,i,4,9,v,negative,1.0,1,0,16
是,是以大丈夫居其厚不居其薄,"上德不德，是以有德；下德不失德，是以无德。上德无为而无以为，下德无为而有以为。上仁为之而无以为；上义为之而有以为。上礼为之而莫之应，则攘臂而扔之。故失道而后德，失德而后仁，失仁而后义，失义而后礼。夫礼者，忠信之薄而乱之首。前识者，道之华而愚之始。是以大丈夫居其厚不居其薄；居其实不居其华。故去彼取此。
",./道德经.txt,sh,i,4,9,v,negative,1.0,1,0,123
是,是以侯王自谓“孤”,"昔之得一者：天得一以清；地得一以宁；神得一以灵；谷得一以盈；万物得一以生；侯得一以为天下正。其致之，天无以清，将恐裂；地无以宁，将恐废；神无以灵，将恐歇；谷无以盈，将恐竭；万物无以生，将恐灭；侯王无以贵高，将恐蹶。故贵以贱为本，高以下为基。是以侯王自谓“孤”、“寡”、“不谷”。此非以贱为本耶？非乎？故致数誉无誉。是故不欲禄禄如玉，珞珞如石。
",./道德经.txt,sh,i,4,9,v,negative,0.9999999999995111,1,0,120
是,是故不欲禄禄如玉,"昔之得一者：天得一以清；地得一以宁；神得一以灵；谷得一以盈；万物得一以生；侯得一以为天下正。其致之，天无以清，将恐裂；地无以宁，将恐废；神无以灵，将恐歇；谷无以盈，将恐竭；万物无以生，将恐灭；侯王无以贵高，将恐蹶。故贵以贱为本，高以下为基。是以侯王自谓“孤”、“寡”、“不谷”。此非以贱为本耶？非乎？故致数誉无誉。是故不欲禄禄如玉，珞珞如石。
",./道德经.txt,sh,i,4,9,v,negative,0.9999999999995111,1,0,157
圣,是以圣人处无为之事,"天下皆知美之为美，斯恶已；皆知善之为善，斯不善矣。有无相生，难易相成，长短相形，高下相盈，音声相和，前后相随。是以圣人处无为之事，行不言之教。万物作，焉而弗辞，生而弗有，为而弗恃，功成而弗居。夫唯弗居，是以不去。
",./道德经.txt,sh,eng,4,5,j,negative,0.999999999997583,1,0,57
圣,是以圣人之治,"不尚贤使民不争；不贵难得之货使民不为盗；不见可欲使民心不乱。是以圣人之治：虚其心，实其腹；弱其志，强其骨。常使民无知无欲。使夫知者不敢为也。为无为，则无不治。
",./道德经.txt,sh,eng,4,5,j,negative,0.9999999999873954,1,0,32
圣,圣人不仁,"天地不仁，以万物为刍狗；圣人不仁，以百姓为刍狗。天地之间，其犹橐龠乎？虚而不屈，动而愈出。多言数穷，不如守中。
",./道德经.txt,sh,eng,4,5,j,negative,0.9667093577507893,1,0,12
圣,是以圣人后其身而身先,"天长地久。天地所以能长且久者，以其不自生，故能长生。是以圣人后其身而身先，外其身而身存。非以其无私邪？故能成其私。
",./道德经.txt,sh,eng,4,5,j,positive,0.6303903261458428,1,0,28
圣,是以圣人为腹不为目,"五色令人目盲；五音令人耳聋；五味令人口爽；驰骋畋猎令人心发狂；难得之货令人行妨。是以圣人为腹不为目，故去彼取此。
",./道德经.txt,sh,eng,4,5,j,negative,0.999998734133338,1,0,42
圣,绝圣弃智,"绝圣弃智，民利百倍；绝仁弃义，民复孝慈；绝巧弃利，盗贼无有。此三者以为文不足，故令有所属：见素抱朴，少私寡欲，绝学无忧。
",./道德经.txt,sh,eng,4,5,j,negative,0.9999953663415294,1,0,1
圣,是以圣人抱一为天下式,"曲则全，枉则直；洼则盈，敝则新；少则得，多则惑。是以圣人抱一为天下式：不自见，故明；不自是，故彰；不自伐，故有功；不自矜，故长。夫唯不争，故天下莫能与之争。古之所谓“曲则全”者，岂虚言哉！诚全而归之。
",./道德经.txt,sh,eng,4,5,j,negative,0.9768546353859039,1,0,26
圣,是以圣人终日行不离辎重,"重为轻根，静为躁君。是以圣人终日行不离辎重。虽有荣观，燕处超然。奈何万乘之主，而以身轻天下？轻则失本，躁则失君。
",./道德经.txt,sh,eng,4,5,j,negative,0.9884208708527824,1,0,12
圣,是以圣人常善救人,"善行，无辙迹；善言，无瑕谪；善数，不用筹策；善闭，无关楗而不可开；善结，无绳约而不可解。是以圣人常善救人，故无弃人；常善救物，故无弃物。是谓袭明。故善人者不善人之师；不善人者善人之资。不贵其师，不爱其资，虽智大迷。是谓要妙。
",./道德经.txt,sh,eng,4,5,j,negative,0.9999999999777276,1,0,46
圣,圣人用之则为官长,"知其雄，守其雌，为天下溪。为天下溪，常德不离，复归于婴儿。知其白，守其黑，为天下式。为天下式，常德不忒，复归于无极。知其荣，守其辱，为天下谷。为天下谷，常德乃足，复归于朴。朴散则为器，圣人用之则为官长。故大制无割。
",./道德经.txt,sh,eng,4,5,j,negative,0.9997979482864638,1,0,92
圣,是以圣人去甚去奢去泰,"将欲取天下而为之，吾见其不得已。天下神器，不可为也。为者败之，执者失之。故物或行或随，或嘘或吹，或强或羸，或挫或隳。是以圣人去甚去奢去泰。
",./道德经.txt,sh,eng,4,5,j,negative,0.9880705639674401,1,0,60
人,是以圣人处无为之事,"天下皆知美之为美，斯恶已；皆知善之为善，斯不善矣。有无相生，难易相成，长短相形，高下相盈，音声相和，前后相随。是以圣人处无为之事，行不言之教。万物作，焉而弗辞，生而弗有，为而弗恃，功成而弗居。夫唯弗居，是以不去。
",./道德经.txt,r,en,2,2,n,negative,0.999999999997583,1,0,58
人,是以圣人之治,"不尚贤使民不争；不贵难得之货使民不为盗；不见可欲使民心不乱。是以圣人之治：虚其心，实其腹；弱其志，强其骨。常使民无知无欲。使夫知者不敢为也。为无为，则无不治。
",./道德经.txt,r,en,2,2,n,negative,0.9999999999873954,1,0,33
人,圣人不仁,"天地不仁，以万物为刍狗；圣人不仁，以百姓为刍狗。天地之间，其犹橐龠乎？虚而不屈，动而愈出。多言数穷，不如守中。
",./道德经.txt,r,en,2,2,n,negative,0.9667093577507893,1,0,13
人,是以圣人后其身而身先,"天长地久。天地所以能长且久者，以其不自生，故能长生。是以圣人后其身而身先，外其身而身存。非以其无私邪？故能成其私。
",./道德经.txt,r,en,2,2,n,positive,0.6303903261458428,1,0,29
人,处众人之所恶,"上善若水。水善利万物而不争，处众人之所恶，故几于道。居善地，心善渊，与善仁，言善信，政善治，事善能，动善时。夫唯不争故无尤。
",./道德经.txt,r,en,2,2,n,negative,0.9999891899990767,1,0,16
人,五色令人目盲,"五色令人目盲；五音令人耳聋；五味令人口爽；驰骋畋猎令人心发狂；难得之货令人行妨。是以圣人为腹不为目，故去彼取此。
",./道德经.txt,r,en,2,2,n,negative,0.999998734133338,1,0,3
人,五音令人耳聋,"五色令人目盲；五音令人耳聋；五味令人口爽；驰骋畋猎令人心发狂；难得之货令人行妨。是以圣人为腹不为目，故去彼取此。
",./道德经.txt,r,en,2,2,n,negative,0.999998734133338,1,0,10
人,五味令人口爽,"五色令人目盲；五音令人耳聋；五味令人口爽；驰骋畋猎令人心发狂；难得之货令人行妨。是以圣人为腹不为目，故去彼取此。
",./道德经.txt,r,en,2,2,n,negative,0.999998734133338,1,0,17
人,驰骋畋猎令人心发狂,"五色令人目盲；五音令人耳聋；五味令人口爽；驰骋畋猎令人心发狂；难得之货令人行妨。是以圣人为腹不为目，故去彼取此。
",./道德经.txt,r,en,2,2,n,negative,0.999998734133338,1,0,26
人,难得之货令人行妨,"五色令人目盲；五音令人耳聋；五味令人口爽；驰骋畋猎令人心发狂；难得之货令人行妨。是以圣人为腹不为目，故去彼取此。
",./道德经.txt,r,en,2,2,n,negative,0.999998734133338,1,0,36
人,是以圣人为腹不为目,"五色令人目盲；五音令人耳聋；五味令人口爽；驰骋畋猎令人心发狂；难得之货令人行妨。是以圣人为腹不为目，故去彼取此。
",./道德经.txt,r,en,2,2,n,negative,0.999998734133338,1,0,43
人,人之所畏,"唯之与阿，相去几何？善之与恶，相去若何？人之所畏，不可不畏。荒兮，其未央哉！众人熙熙，如享太牢，如春登台。我独泊兮，其未兆，如婴儿之未孩。儡儡兮，若无所归。众人皆有馀，而我独若遗。我愚人之心也哉，沌沌兮。俗人昭昭，我独昏昏；俗人察察，我独闷闷。澹兮其若海，辽兮若无止。众人皆有以，而我独顽似鄙。我独异于人，而贵食母。
",./道德经.txt,r,en,2,2,n,negative,0.9999523796876377,1,0,20
人,众人熙熙,"唯之与阿，相去几何？善之与恶，相去若何？人之所畏，不可不畏。荒兮，其未央哉！众人熙熙，如享太牢，如春登台。我独泊兮，其未兆，如婴儿之未孩。儡儡兮，若无所归。众人皆有馀，而我独若遗。我愚人之心也哉，沌沌兮。俗人昭昭，我独昏昏；俗人察察，我独闷闷。澹兮其若海，辽兮若无止。众人皆有以，而我独顽似鄙。我独异于人，而贵食母。
",./道德经.txt,r,en,2,2,n,negative,0.9999523796876377,1,0,39
人,众人皆有馀,"唯之与阿，相去几何？善之与恶，相去若何？人之所畏，不可不畏。荒兮，其未央哉！众人熙熙，如享太牢，如春登台。我独泊兮，其未兆，如婴儿之未孩。儡儡兮，若无所归。众人皆有馀，而我独若遗。我愚人之心也哉，沌沌兮。俗人昭昭，我独昏昏；俗人察察，我独闷闷。澹兮其若海，辽兮若无止。众人皆有以，而我独顽似鄙。我独异于人，而贵食母。
",./道德经.txt,r,en,2,2,n,negative,0.9999523796876377,1,0,79
人,我愚人之心也哉,"唯之与阿，相去几何？善之与恶，相去若何？人之所畏，不可不畏。荒兮，其未央哉！众人熙熙，如享太牢，如春登台。我独泊兮，其未兆，如婴儿之未孩。儡儡兮，若无所归。众人皆有馀，而我独若遗。我愚人之心也哉，沌沌兮。俗人昭昭，我独昏昏；俗人察察，我独闷闷。澹兮其若海，辽兮若无止。众人皆有以，而我独顽似鄙。我独异于人，而贵食母。
",./道德经.txt,r,en,2,2,n,negative,0.9999523796876377,1,0,92
人,俗人昭昭,"唯之与阿，相去几何？善之与恶，相去若何？人之所畏，不可不畏。荒兮，其未央哉！众人熙熙，如享太牢，如春登台。我独泊兮，其未兆，如婴儿之未孩。儡儡兮，若无所归。众人皆有馀，而我独若遗。我愚人之心也哉，沌沌兮。俗人昭昭，我独昏昏；俗人察察，我独闷闷。澹兮其若海，辽兮若无止。众人皆有以，而我独顽似鄙。我独异于人，而贵食母。
",./道德经.txt,r,en,2,2,n,negative,0.9999523796876377,1,0,103
人,俗人察察,"唯之与阿，相去几何？善之与恶，相去若何？人之所畏，不可不畏。荒兮，其未央哉！众人熙熙，如享太牢，如春登台。我独泊兮，其未兆，如婴儿之未孩。儡儡兮，若无所归。众人皆有馀，而我独若遗。我愚人之心也哉，沌沌兮。俗人昭昭，我独昏昏；俗人察察，我独闷闷。澹兮其若海，辽兮若无止。众人皆有以，而我独顽似鄙。我独异于人，而贵食母。
",./道德经.txt,r,en,2,2,n,negative,0.9999523796876377,1,0,113
人,众人皆有以,"唯之与阿，相去几何？善之与恶，相去若何？人之所畏，不可不畏。荒兮，其未央哉！众人熙熙，如享太牢，如春登台。我独泊兮，其未兆，如婴儿之未孩。儡儡兮，若无所归。众人皆有馀，而我独若遗。我愚人之心也哉，沌沌兮。俗人昭昭，我独昏昏；俗人察察，我独闷闷。澹兮其若海，辽兮若无止。众人皆有以，而我独顽似鄙。我独异于人，而贵食母。
",./道德经.txt,r,en,2,2,n,negative,0.9999523796876377,1,0,135
人,我独异于人,"唯之与阿，相去几何？善之与恶，相去若何？人之所畏，不可不畏。荒兮，其未央哉！众人熙熙，如享太牢，如春登台。我独泊兮，其未兆，如婴儿之未孩。儡儡兮，若无所归。众人皆有馀，而我独若遗。我愚人之心也哉，沌沌兮。俗人昭昭，我独昏昏；俗人察察，我独闷闷。澹兮其若海，辽兮若无止。众人皆有以，而我独顽似鄙。我独异于人，而贵食母。
",./道德经.txt,r,en,2,2,n,negative,0.9999523796876377,1,0,151
人,是以圣人抱一为天下式,"曲则全，枉则直；洼则盈，敝则新；少则得，多则惑。是以圣人抱一为天下式：不自见，故明；不自是，故彰；不自伐，故有功；不自矜，故长。夫唯不争，故天下莫能与之争。古之所谓“曲则全”者，岂虚言哉！诚全而归之。
",./道德经.txt,r,en,2,2,n,negative,0.9768546353859039,1,0,27
